book_id,title_word_count,title_avg_word_length,._count,!_count,?_count,",_count",``_count,length,proper_names,pos_sentiment,neu_sentiment,neg_sentiment,point_of_view
pg12989,5,3.6,0.04507249938559843,0.004325387072990907,0.004964364708773654,0.05630376013762595,0.02189727205701647,40690,0.005111821086261981,0.123,0.801,0.076,0.4050632911392405
pg13057,2,7.5,0.05551587361894196,0.00279631008647285,0.00617011899515205,0.05606297776629535,0.0001671707116913117,65801,0.006094132308019635,0.103,0.816,0.081,0.3023488255872064
pg13162,7,4.428571428571429,0.050623579283651784,0.0038090557227990415,0.005437119862382503,0.06085273699084597,0.018492351170363092,32554,0.004515574122995638,0.203,0.709,0.088,0.7247536945812808
pg13178,7,3.1428571428571432,0.050526610448231216,0.004397168083791129,0.005878442212813605,0.03990109287705425,0.012538344005505207,85737,0.004338850204695756,0.109,0.789,0.102,0.2973300970873786
pg13212,5,3.8,0.04528783698092512,0.0012939381994550034,0.004515930007369449,0.05068638708461156,0.016307048963992533,116698,0.0037190011825395464,0.128,0.797,0.075,0.4471612101118939
pg13257,5,4.6,0.052205137648466994,0.007081913881471933,0.00840929318970015,0.06507227695423994,0.021483595740109874,130332,0.0025933769143418346,0.121,0.773,0.106,0.5605053191489362
pg13273,4,3.25,0.052243077058538666,0.003712780476351202,0.006398309437506421,0.05861203645275378,0.014586971515782988,68143,0.0044025064936970785,0.129,0.771,0.1,0.4866857845145432
pg13312,4,4.25,0.05258414678601806,0.001559398922597108,0.005670541536716756,0.05889262424561545,0.02010004455425493,98756,0.0021872088784478916,0.125,0.766,0.109,0.44387755102040816
pg13432,2,7.0,0.03139476003825885,0.0043134974962960185,0.002869413551883873,0.06567768796534199,0.0014253296074717278,53321,0.007220419722060727,0.162,0.761,0.077,0.4714003944773176
pg13454,1,6.0,0.03600071821881733,0.0031571702178597076,0.005097358550794032,0.06107852525736175,0.0018653738727954672,200496,0.006942781900885803,0.122,0.786,0.092,0.7010349796934364
pg13541,8,5.0,0.03116638947140068,0.0016390676597488369,0.0010967290958613539,0.05259478872899945,0.0063875430857859095,82974,0.009762094149974691,0.123,0.758,0.119,0.6953924914675768
pg13572,11,4.0,0.034228170410372814,0.007370013826928595,0.003913281678015182,0.06373431426260727,0.013735618689833294,76662,0.005609037071821763,0.146,0.749,0.106,0.3707093821510298
pg13776,8,3.375,0.031830282315049134,0.01843757189338416,0.0069674959739704865,0.0587471653465672,0.013967857494988004,60854,0.00660597495645315,0.17,0.738,0.091,0.38724973656480505
pg13913,5,3.8,0.042674846101231186,0.006273512311901505,0.0031955369357045144,0.0462765047879617,0.01752735978112175,93568,0.005803266073871409,0.128,0.785,0.086,0.49577464788732395
pg1392,4,5.5,0.03104862331575864,0.003682316511841995,0.002845426395514269,0.08117834128378944,0.01054481546572935,11949,0.013976064942673026,0.149,0.773,0.078,0.5830903790087464
pg13960,2,5.0,0.06356942942560906,0.009732205330449715,0.009191527256535844,0.04545671394949431,0.02858437758412315,125768,0.0022819795178423766,0.141,0.771,0.088,0.4600259291270527
pg13985,3,3.333333333333333,0.0425531914893617,0.003985259229391521,0.0063107752032482214,0.06616936882870887,0.01182918710088801,213286,0.003952439447502415,0.131,0.781,0.087,0.40742001361470387
pg14051,8,3.375,0.04210826728242116,0.004618158703802198,0.003749010857861896,0.05502873376833967,0.010857861896298986,77087,0.006564012090235708,0.13,0.773,0.097,0.39035836177474403
pg14079,1,5.0,0.050168121333524114,0.004882672771498069,0.0064029188725139505,0.05322649878380312,0.020371297753612818,55912,0.004131492345113751,0.121,0.792,0.087,0.34838350055741363
pg14145,3,4.333333333333333,0.055533390728569526,0.0053545555718875325,0.006796435895820647,0.05226466203305126,0.01513974340129769,142869,0.005557538724285885,0.116,0.791,0.094,0.5250113688040018
pg1422,3,5.333333333333333,0.036030239665433485,0.004503779958179186,0.0038603828212964452,0.0760817114363841,0.01142029917966865,6217,0.018336818401158115,0.101,0.833,0.065,0.5321888412017167
pg14253,1,6.0,0.05333918778964048,0.0026679139204016664,0.006977621022588974,0.06324244608093467,0.017716093868570638,209527,0.002014060240446339,0.123,0.764,0.113,0.3769309989701339
pg14303,4,3.0,0.04254713456257821,0.0031492233694910827,0.006025632661775782,0.05858385770966652,0.015805424255543758,168613,0.005663857472436882,0.129,0.782,0.089,0.44988491316174933
pg14382,3,5.0,0.03155351895203467,0.015515266225033618,0.006201125666185187,0.07289435672660258,0.012958443326526207,120462,0.003644302767677774,0.152,0.742,0.107,0.47948560930802203
pg14395,1,8.0,0.05621739743408995,0.0016330654636026126,0.006990460078011185,0.04795808073687673,0.02018421918323229,85116,0.007777621128812444,0.138,0.776,0.086,0.45032111824707216
pg14420,5,5.8,0.024193710945373918,0.0012195121951219512,0.0017385607740374926,0.07651683128401532,0.008078008466035073,198440,0.0042128603104212865,0.148,0.774,0.077,0.4605851979345955
pg14427,8,3.75,0.0320257358236904,0.002940894031785663,0.004141258942718586,0.07044941662265329,0.017189225524559468,83308,0.001932587506602007,0.128,0.783,0.089,0.42955721679125936
pg14454,3,6.0,0.04373991509636493,0.0036219087389801866,0.005096988206289517,0.06270819049993423,0.01590731237750954,144399,0.0024653910345639515,0.129,0.771,0.1,0.7294135293235339
pg14490,4,4.25,0.04039417792362048,0.0038753447546957093,0.00334185573651682,0.0577577355907636,0.016689147021520745,99346,0.006059629980069655,0.146,0.775,0.079,0.3360222531293463
pg14523,2,6.0,0.03411337754974346,0.00505568764860468,0.0038042798147916407,0.0716305844074584,0.012213740458015269,39955,0.00377925165811538,0.172,0.73,0.099,0.3974706413730804
pg14581,5,3.8,0.040528716373452484,0.010425393279344691,0.008247230754910174,0.04947407614260449,0.0247696174253002,107430,0.0014707251233361258,0.112,0.784,0.104,0.41879494173072157
pg14605,3,5.333333333333333,0.044145405409170384,0.0012119439162504965,0.0033015023925444553,0.05717031991140273,0.013888598672433848,143571,0.003308467587465435,0.132,0.772,0.096,0.32358490566037734
pg14669,1,7.0,0.05433119194729735,0.0025860305249805642,0.005794017758500757,0.05235893448995458,0.020909202504194115,122195,0.007119767584598388,0.14,0.766,0.093,0.6214868540344515
pg14687,2,9.0,0.03360915064492577,0.003966901922608907,0.004916037965441713,0.07866877585787296,0.013482599172548066,82180,0.0029204185933317107,0.162,0.724,0.114,0.3459755583649389
pg14708,7,5.428571428571429,0.0348773717977886,0.0023661100241161213,0.004459207353141921,0.07382718296400782,0.011352777904172544,43954,0.0039131819629612775,0.16,0.744,0.096,0.33403508771929824
pg14712,4,4.75,0.03961212946029856,0.0030621358397482238,0.00314719516863012,0.06320758729213627,0.010913111895547143,117565,0.0031982307659592568,0.106,0.802,0.091,0.3122977346278317
pg14852,3,4.333333333333333,0.04363173922465413,0.005497450870809904,0.00895902003946303,0.05985035984351655,0.02245172622238444,175354,0.00354140766677692,0.133,0.769,0.098,0.48328173374613004
pg14858,4,4.0,0.044195120019012914,0.011130476115028123,0.005842509704507645,0.04760160025350551,0.018597005466212468,100984,0.0016636298819614989,0.145,0.756,0.099,0.44279267321475974
pg14885,2,5.0,0.04820843376757035,0.0021395877908078976,0.003588549142810714,0.06005741678628498,0.017617745036968828,73846,0.004428134225279636,0.12,0.783,0.097,0.4661224489795918
pg15013,5,3.6,0.06276295513963676,0.009773707083124123,0.010033415863012277,0.04932735426008968,0.03184895337361705,115514,0.002597087798881521,0.136,0.768,0.096,0.46212441811256877
pg15067,2,6.0,0.02454782077501261,0.0026161323736421343,0.0025032535656423468,0.07765397997397147,0.011088682903508541,150604,0.012974422990093224,0.115,0.806,0.079,0.3433257918552036
pg15094,6,4.0,0.05064970831977166,0.005570716807290754,0.007924188177561903,0.055619538819759146,0.031621641921834705,79882,0.0042187226158583915,0.132,0.808,0.06,0.471260717688155
pg15116,3,5.666666666666668,0.047105991584226015,0.0018370716085547953,0.006069783895833075,0.053808820426250265,0.02007124858806152,80563,0.0027556074128321935,0.123,0.78,0.097,0.6875167067628977
pg15117,9,4.222222222222221,0.02552197776940121,0.0060127426012926465,0.003309766569518889,0.0879846279730438,0.011556601605236786,108769,0.006444851014535392,0.142,0.759,0.099,0.7093188942718723
pg15123,4,7.0,0.06991508735447485,0.012146131669738646,0.0072782267592986435,0.04281865872678293,0.020385336421065898,63477,0.005245994612221749,0.132,0.77,0.098,0.48984468339307047
pg15179,10,4.3,0.042104775580156566,0.01005141507249062,0.0017601556348140254,0.06086432905646394,0.0034276714993746816,21589,0.010514613923757469,0.191,0.693,0.116,0.7213695395513577
pg15181,9,4.333333333333333,0.043346529853761015,0.0032318009210632625,0.005332471519754383,0.06289892542619374,0.017774905065847942,24754,0.0031510058980366807,0.177,0.711,0.113,0.6095481670929241
pg15182,9,5.111111111111111,0.04585152838427948,0.0016288902751784848,0.003569695709433701,0.05701115963124698,0.015942330352810702,28854,0.003292437790254384,0.207,0.702,0.091,0.33475298126064734
pg15183,12,4.0,0.04150970473217809,0.004125856563699638,0.004484626699673519,0.06142144727872852,0.017328597567538483,27873,0.0031571771965701574,0.177,0.706,0.118,0.713276836158192
pg15244,5,3.8,0.025384615384615384,0.004487179487179487,0.0032621082621082623,0.07548433048433048,0.011509971509971509,70200,0.004957264957264958,0.153,0.746,0.101,0.4109452736318408
pg15275,4,5.5,0.025740583036234083,0.0025788696275554144,0.0037047194276449047,0.08333213050235032,0.009074156935764015,207843,0.003084058640416083,0.132,0.775,0.094,0.37763098969995523
pg15315,3,5.333333333333333,0.03900399310501335,0.005291950537644793,0.0049781031061238885,0.0783701178617816,0.00031384743152090464,207107,0.00457734407818181,0.157,0.761,0.081,0.44245911568746216
pg15317,6,5.833333333333332,0.04842274462527627,0.008840667068515171,0.00683142455294354,0.06811332127787824,0.020695197910387785,4977,0.015873015873015872,0.155,0.745,0.099,0.6847826086956522
pg15321,4,4.0,0.026769006311649596,0.003017630027684264,0.003928356207210595,0.08149866562756282,0.00030810636919298786,220703,0.003484320557491289,0.113,0.805,0.083,0.29626373626373625
pg15430,4,3.75,0.04036546168802825,0.0018253243918892109,0.006299353200269831,0.054571247172731235,0.023054640688861552,100804,0.002866949724217293,0.146,0.779,0.075,0.5353103026597371
pg15498,1,6.0,0.04441002237434556,0.006390290755453399,0.005984998639773037,0.07192547066628914,0.016833502667710432,180117,0.0043138626559403054,0.165,0.76,0.075,0.3799845141308556
pg15527,1,9.0,0.04896234476139197,0.004752262006484613,0.005009773740826146,0.05033769152435242,0.01631687989418609,170866,0.004518160429810495,0.112,0.771,0.116,0.42320351069665385
pg15671,3,5.0,0.060239919779145064,0.0063508176832514215,0.00904960570459413,0.05099223788949825,0.02341012912091313,80777,0.0049023855800537286,0.152,0.762,0.086,0.4806678383128295
pg15704,10,3.5,0.04887054249709536,0.004591563142371973,0.0049378854231834825,0.050289346679774784,0.013568013227276791,179024,0.005401510412011797,0.147,0.743,0.111,0.34796573875803
pg15743,2,5.0,0.05250272972817655,0.007999540256307109,0.003873340612608471,0.04736509396011723,0.0167116832365956,87005,0.005401988391471754,0.118,0.798,0.084,0.25893635571054924
pg15774,4,4.75,0.032132861897796766,0.012883857171924248,0.005720186885031921,0.0694522825081292,0.014761153404662912,260481,0.0025299350048564,0.154,0.753,0.093,0.5390896921017403
pg15793,3,6.0,0.05364163649811203,0.0022188485343921523,0.006033710926855853,0.05839075090505664,0.01794542411148741,25689,0.005994783759585815,0.134,0.779,0.086,0.3520408163265306
pg15797,2,4.5,0.032615907965197234,0.0038410138033513077,0.003121407810995953,0.05290505873667094,0.01086885414427633,107003,0.0070278403409250205,0.16,0.743,0.098,0.41326711599858107
pg15799,7,4.428571428571429,0.02517648753781876,0.00019809825673534076,0.0005582769053450512,0.062454977668923786,0.006771358593862556,55528,0.003529750756375162,0.152,0.76,0.088,0.6725254394079556
pg15864,6,5.0,0.036508899676375405,0.003843042071197411,0.00294408486156059,0.06666891405969076,0.010832434376123695,88992,0.0028092412801150666,0.116,0.799,0.085,0.23893065998329155
pg15875,7,4.857142857142857,0.04995439886420264,0.0094493075208966,0.008001353930629859,0.0716454958300817,0.024793854659307803,106357,0.002933516364696259,0.145,0.742,0.113,0.6695652173913044
pg15895,3,5.333333333333333,0.03733608939990957,0.0036173373813061173,0.0029390866223112204,0.06633938376073897,0.015535172146502163,30962,0.0015825851043214263,0.177,0.738,0.085,0.4078590785907859
pg15934,4,6.0,0.035455911537754334,0.012744345885351609,0.00584591388372845,0.07151416778153273,0.013454478591401055,157717,0.005750806824882543,0.17,0.746,0.084,0.3571783407848982
pg15941,3,9.333333333333334,0.02986595994087967,0.0070672578699692516,0.0046039107758693906,0.05298744542412041,0.003958343951208739,58863,0.006336748042063775,0.189,0.722,0.089,0.901912901912902
pg15989,3,4.333333333333333,0.04695364735932688,0.010667868680039064,0.005164901209525956,0.06515288107580197,0.014912478401322215,53244,0.003530914281421381,0.149,0.723,0.127,0.5434266729947793
pg16039,5,3.4,0.038231848001693006,0.008206917554028874,0.004593809196909244,0.07151373755413211,0.012852342584611256,193739,0.003798925358342925,0.128,0.773,0.1,0.512239165329053
pg16080,2,4.0,0.040810424832384964,0.0023757513202325928,0.0046625231902692075,0.0590467631500505,0.0005383256736856622,224771,0.0033723211624275373,0.138,0.742,0.12,0.6125769569041337
pg16094,3,4.666666666666667,0.04111752627976765,0.007914641208781567,0.005586461459265629,0.06468595897021917,0.014869931968013853,170949,0.0029891956080468443,0.134,0.784,0.082,0.5094496365524402
pg16137,2,4.5,0.05042720278512298,0.012324434936284996,0.01009208445725979,0.06456542248561596,0.03345868158443733,150514,0.002936603903955778,0.145,0.746,0.109,0.4777093149691917
pg16138,2,6.0,0.03418843211198535,0.002731350000775952,0.0034917826714465287,0.07705200428325341,0.013136862361686609,128874,0.00318916150658783,0.106,0.818,0.075,0.3615819209039548
pg16143,5,2.6,0.04098235904531304,0.002808716707021792,0.0040677966101694924,0.07295745416810792,0.007028709789000346,72275,0.00485645105499827,0.138,0.786,0.076,0.4224049331963001
pg16217,2,8.0,0.030328061741498293,0.00379881185075616,0.0073767067038703685,0.059388252018268875,0.01578115770111851,208223,0.0038948627192961394,0.144,0.78,0.076,0.36508347353436005
pg16252,6,3.1666666666666665,0.036272355677759084,0.002148109050290301,0.0010801919795745516,0.06394000024549817,0.0055114340776019725,81467,0.0036947475664993188,0.129,0.771,0.099,0.21835231078365708
pg16283,3,5.666666666666668,0.0361027564869614,0.008591787673964834,0.006123130989726507,0.06797969017819605,0.006877742203249141,92763,0.0036975949462609015,0.147,0.744,0.109,0.2546728971962617
pg1634,3,5.333333333333333,0.05584285129655121,0.008234433324652455,0.007651574339323139,0.03251609062837159,0.02271909917283629,80637,0.003658370227066979,0.142,0.75,0.108,0.5053763440860215
pg16345,8,4.375,0.029324133605143483,0.01140818566724165,0.00478281323506351,0.0720950290105065,0.013525168574564842,25508,0.0027442371020856204,0.16,0.703,0.137,0.6158113730929264
pg16381,2,5.0,0.056920242255988227,0.005089689248031464,0.0051144766956679796,0.049864082162126434,0.022259127977592143,121029,0.006122499566219667,0.112,0.803,0.084,0.4023062139654068
pg16398,3,6.0,0.036707270442999936,0.0014311465559622002,0.003140875075107882,0.05890096684328399,0.011929862893974982,183070,0.0019609985251543127,0.122,0.791,0.087,0.28892318244170095
pg16403,11,4.0,0.032330376030057145,0.008714046664351341,0.005288416001010324,0.0689230574937644,0.012218608909796988,63346,0.003378271714078237,0.159,0.733,0.108,0.6348235294117647
pg16453,5,3.2,0.0476174641705184,0.004156552389186313,0.004921358028796595,0.050554761192210064,0.01811148427714783,90219,0.005708331947815871,0.167,0.744,0.089,0.5333745364647713
pg16497,5,3.4,0.053713652009851225,0.005840162458773206,0.006027393314418215,0.04875203433525845,0.0232094249132257,138866,0.0026932438465859174,0.14,0.765,0.095,0.391220556745182
pg16554,1,4.0,0.05423817990493124,0.010912950397329368,0.004526651910446678,0.06508763017526037,0.01601110345077833,110236,0.00553358249573642,0.115,0.819,0.066,0.5043616177636796
pg16574,6,3.8333333333333335,0.01943762073982208,0.004531469865725393,0.0032197285888048844,0.0918218893844356,0.0063440578120155505,41929,0.0083712943308927,0.186,0.705,0.109,0.3808016877637131
pg16612,3,3.6666666666666665,0.049754631062381184,0.0010080021221097306,0.005411379813431186,0.06849109156019276,0.014324240682611962,113095,0.004376851319686989,0.148,0.758,0.094,0.5261305171946926
pg16662,2,3.5,0.03037609401401097,0.0017656104645643875,0.00469563786633253,0.08481258582828648,0.01184667666546428,158019,0.0028604155196527,0.129,0.772,0.1,0.35704809286898836
pg16676,7,5.142857142857143,0.02752139620741735,0.007827296046795962,0.004914535037038813,0.06644211636660034,0.013029511183563876,83426,0.0015942272193321028,0.129,0.746,0.125,0.48660030627871365
pg16682,2,5.5,0.04252894247495651,0.0038030112170835584,0.005986443524683582,0.07277307899946013,0.021498410413292545,83355,0.0038150080978945474,0.147,0.763,0.091,0.3530453257790368
pg16703,6,3.5,0.033925371280540816,0.004506822335385653,0.005739988289359286,0.07233094980393548,0.014904451817810818,112718,0.0047019996806188895,0.136,0.766,0.098,0.4122760800842993
pg16719,4,4.5,0.050426873055134436,0.004707572009893879,0.006462937844091598,0.05856538737732386,0.018670709327375728,12533,0.007978935609989628,0.144,0.765,0.091,0.508235294117647
pg16720,4,7.0,0.037028321387003835,0.0037015601249117537,0.0039559628826376465,0.062322315573900826,0.012357613956535287,157231,0.002512227232543201,0.133,0.768,0.098,0.30727113447218574
pg16730,4,4.75,0.039480176129434656,0.0038167583619590213,0.004561491700877854,0.05771683376620959,0.011869187589018906,107421,0.007205295054039713,0.143,0.766,0.09,0.43386929460580914
pg16771,4,5.75,0.05157556085370408,0.004595984258753914,0.004768333668457186,0.05588429609628587,0.014735874529629737,69626,0.0023123545801855628,0.093,0.806,0.101,0.7551440329218106
pg16788,3,4.0,0.024704109339881253,0.0029036910005066844,0.005852853672162243,0.08288186459835523,0.014219641163555103,153942,0.0026178690675709034,0.128,0.782,0.09,0.3732433951658235
pg16798,4,5.0,0.04795978296595238,0.0038956210632944133,0.007063844002737172,0.056613126572661675,0.02218833684460082,185593,0.0018750707192620412,0.115,0.789,0.097,0.47933130699088144
pg16799,2,6.5,0.05192273613326245,0.001240474924685451,0.004404951773372826,0.07302346776030988,0.01317688159793423,79002,0.005936558568137515,0.142,0.76,0.098,0.42783238489394726
pg16803,4,3.75,0.05615766750953306,0.008293154894994024,0.005301114697584416,0.05612514533347426,0.026066524111128274,122993,0.004032749831291212,0.118,0.8,0.083,0.5363537710255019
pg16836,6,5.0,0.03870891801679853,0.00512867940709103,0.005355686528388502,0.06441116875036784,0.016411774102691297,118939,0.002244848199497221,0.179,0.688,0.133,0.48375768217734855
pg16909,2,3.5,0.046733929575522234,0.0039466564817467135,0.008031233754522209,0.07396798115789809,0.02184453144063571,94257,0.005431957308210531,0.157,0.747,0.096,0.3738140417457306
pg16919,11,4.636363636363637,0.05995356381794473,0.0067109824751121145,0.0081422346617474,0.043446455265417766,0.029356572628097075,31441,0.004770840622117617,0.091,0.81,0.099,0.41542625169147496
pg16968,5,3.2,0.062343493653397815,0.01450651929885157,0.012175114411536138,0.052845177445816426,0.03658290878738163,69486,0.002504101545635092,0.132,0.76,0.109,0.41
pg1699,3,6.666666666666668,0.061183980072393264,0.0030747674463861754,0.006314949597166543,0.05846923286498267,0.026592846300548787,102772,0.002773128867785,0.114,0.813,0.073,0.5412371134020618
pg16993,8,4.0,0.032734298691802284,0.005566912365163832,0.005091883409747167,0.06436375475696131,0.015932150920435317,187357,0.002412506605037442,0.154,0.769,0.077,0.519085060757684
pg17047,2,7.5,0.051249498240340544,0.0016336361005573033,0.004518170700969913,0.05362993941543833,0.01315310437534423,107123,0.005591702995621855,0.143,0.755,0.102,0.45844327176781
pg17048,5,3.6,0.03387140654756507,0.0066654575133762595,0.003415858045403706,0.05045192104229013,0.01349717360418367,66162,0.004761041080983042,0.162,0.754,0.084,0.35444531864673484
pg17062,8,3.25,0.018226566345545318,0.006258350326981225,0.004626960129386118,0.08936080444413191,0.006624006750580128,71105,0.006764643836579706,0.168,0.702,0.13,0.3085036255767963
pg17084,2,12.0,0.03712372209894931,0.002046668085149498,0.0031409262692888326,0.06593918761461848,0.009665947293230795,98697,0.01075007345714662,0.141,0.742,0.117,0.5153313550939663
pg17141,1,7.0,0.04612414137976538,0.0014099082517832213,0.003757440217806516,0.04110264548794633,0.016182690771699045,143981,0.0037991123828838525,0.128,0.774,0.098,0.4014352993944831
pg17191,11,4.181818181818182,0.034741167644250434,0.0017050879825398991,0.0029668530896194245,0.07891999727185922,0.01786079661710544,117296,0.00575467194107216,0.131,0.785,0.084,0.41838565022421526
pg17241,1,8.0,0.04464017185821697,0.0006444683136412459,0.0013748657357679913,0.06719656283566057,0.006530612244897959,23275,0.008506981740064447,0.122,0.785,0.093,0.35319148936170214
pg17308,1,7.0,0.03959013655929939,0.003673742021671367,0.008910679827816534,0.06262524120528425,0.01865166246103607,215584,0.00411904408490426,0.142,0.769,0.089,0.4522205417296851
pg17359,4,3.75,0.06376867317282793,0.004873966685137229,0.00969139083332391,0.04788022028972396,0.02890454488912008,88429,0.0034264777392032024,0.141,0.776,0.083,0.7758076269128006
